0.63435,0.21461,4.9398,1.3606,0.65829,0.875,0.41342,0.1276,1.0817,0.0050403,0.0041225
0.61314,0.24064,4.0938,1.0538,0.6442,1,0.74363,0.086131,1.2884,0.0069185,0.0042024
1.0016,0.37127,3.9232,1.9337,1.0407,1,0.96289,0.05851,1.3304,0.0095209,0.011142
0.69129,0.29189,3.8901,1.4215,0.73077,0.875,0.39417,0.27283,1.2369,0.0058349,0.0076441
0.80024,0.22776,5.8223,2.647,0.81949,1,0.27346,0.12631,1.2083,0.0069685,0.0037174
1.1195,0.6008,3.1005,1.788,1.211,0.25,0.73436,0.18845,0.73485,0.018747,0.036548
1.1126,0.5707,3.4441,1.3109,1.1848,1,0.66868,0.21229,0.93808,0.013422,0.033515
1.0698,0.51518,4.8104,1.188,1.1388,1,0.88446,0.1338,1.1576,0.015738,0.022953
1.0422,0.54191,3.1957,1.7997,1.1265,0.25,0.7702,0.13429,0.9434,0.01818,0.025112
0.97202,0.47602,3.6056,0.68878,1.0368,0.25,0.64483,0.38178,0.4899,0.018954,0.025751
1.0769,0.48299,3.2126,1.5231,1.1278,0.5,0.15539,0.70687,0.83066,0.011811,0.024581
0.83999,0.16518,7.5735,1.8852,0.84948,1,0.37405,0.042403,1.0488,0.0063663,0.0020982
0.84083,0.15877,8.6881,2.3385,0.85094,1,0.5419,0.19501,0.9434,0.0054751,0.0020509
0.89363,0.18295,6.8493,2.7077,0.90298,1,0.36448,0.38082,1.005,0.0071904,0.0032588
0.80231,0.17777,6.6143,1.964,0.81352,1,0.33125,0.089742,1.1045,0.0057543,0.0025794
0.91259,0.25968,4.6748,2.7699,0.92806,0.125,0.19605,0.42887,0.6,0.0043446,0.0051393
1.1936,0.3912,7.1319,1.1083,1.2405,0.25,0.81855,0.53482,0.72801,0.0098447,0.015668
1.0312,0.45288,4.1692,1.4949,1.0853,0.875,0.73524,0.36777,0.80623,0.0096813,0.020292
1.5299,0.51968,4.9742,1.9715,1.5773,1,0.30006,0.26969,0.73485,0.0089261,0.023314
1.3101,0.31554,6.4399,2.421,1.3292,1,0.21183,0.52217,0.6,0.0048919,0.0071957
0.84689,0.19518,6.2895,2.3334,0.85875,1,0.39853,0.15803,1.0247,0.0062664,0.0029499
0.82299,0.27256,4.9634,1.8136,0.85227,1,0.47556,0.34974,1.2884,0.00733,0.0053807
1.3763,0.37227,4.5208,2.4197,1.3907,1,0.79184,0.060699,1.3038,0.0055172,0.013863
1.2202,0.61206,3.2884,3.01,1.3007,0.25,0.27791,0.72277,0.7874,0.01346,0.035384
1.4106,0.46094,5.5773,3.6097,1.451,1,0.51611,0.83395,1.0677,0.009166,0.01927
0.87983,0.18074,8.8077,1.9353,0.89225,1,0.41057,0.4094,0.88318,0.0039041,0.0024942
0.80299,0.15896,10.364,1.9518,0.81509,1,0.39066,0.079536,1.063,0.0045618,0.0023179
0.7792,0.15664,11.474,1.7621,0.79171,1,0.56033,0.39023,0.7874,0.0042271,0.0020878
1.1386,0.41151,4.4435,1.2932,1.1753,0.25,0.14869,0.60905,0.53852,0.011407,0.016192
1.2489,0.28162,9.0755,1.3326,1.2703,0.25,0.27431,0.56664,0.7,0.0051029,0.007559
1.256,0.37113,5.7302,1.4356,1.3,0.375,0.14119,0.8732,0.65574,0.015585,0.01153
1.0341,0.5424,3.7759,0.77126,1.0861,1,0.96225,0.13492,1,0.016761,0.027549
1.0603,0.55654,2.7878,1.6866,1.1155,0.375,0.29895,0.11526,0.78102,0.013134,0.036068
1.4059,0.58886,5.5406,2.7864,1.4904,0.125,0.35102,0.7259,0.86603,0.019725,0.029301
0.97293,0.34088,3.4585,0.95223,0.98793,0.125,0.60185,0.69502,0.70711,0.0086912,0.0078456
0.91472,0.39751,2.8391,1.6983,0.94165,0.875,0.71185,0.52165,0.93808,0.007367,0.014517
1.4029,0.33803,6.5296,2.1883,1.4278,0.875,0.29802,0.38363,1.0488,0.0048093,0.0096425
1.061,0.62704,3.7901,0.38225,1.1623,0.125,0.86604,0.47816,0.42426,0.024027,0.042179
1.3157,0.79778,2.539,1.8934,1.427,0.125,0.35702,0.2183,0.9434,0.013958,0.04874
1.636,0.60356,4.1049,1.8372,1.6814,1,0.58726,0.28168,1.063,0.021077,0.031944
1.171,0.48508,3.3452,2.9068,1.2043,0.125,0.45614,0.67569,0.78102,0.0058456,0.016
0.87731,0.19679,6.8956,2.4376,0.89003,1,0.52859,0.13712,1.1225,0.0067525,0.0033055
0.77362,0.19784,7.2108,1.3203,0.79143,1,0.39561,0.16348,1.1533,0.0057372,0.0026567
1.2546,0.37496,4.545,1.7832,1.2783,0.125,0.29113,0.1555,0.91104,0.0070595,0.010081
1.1233,0.43984,3.3456,1.5519,1.161,1,0.78168,0.22039,1.3675,0.011142,0.012358
0.76819,0.25622,5.6594,1.25,0.79846,0.875,0.38578,0.17482,1.2689,0.0034929,0.0053582
0.8392,0.18867,7.2569,1.5317,0.85263,1,0.25033,0.36806,0.94868,0.0083806,0.0035013
0.79488,0.15977,8.2729,1.5521,0.80553,1,0.38622,0.3706,1.01,0.0050817,0.0023229
0.77074,0.1826,7.0716,1.6937,0.78434,1,0.64754,0.1747,1.2124,0.0038986,0.002554
0.76992,0.17244,7.3409,1.5981,0.78334,1,0.63262,0.16783,1.1402,0.0058297,0.0022743
0.79745,0.16628,7.5743,1.7237,0.80879,1,0.87801,0.091846,1.2042,0.0060806,0.0020954
0.76151,0.1744,6.4416,2.1585,0.77403,1,0.7981,0.12318,1.2042,0.0036165,0.0024084
1.2787,0.31706,6.3406,2.5279,1.3012,0.125,0.092256,0.43724,0.92736,0.0045187,0.0087832
1.2865,0.27533,6.4027,1.094,1.2902,1,0.64705,0.42493,0.70711,0.0098892,0.0069826
0.90338,0.1729,9.1167,1.7628,0.91265,0.125,0.21248,0.26993,0.70711,0.0041979,0.002121
0.80415,0.16465,6.8985,2.0234,0.81345,1,0.7391,0.093636,1.1,0.0053877,0.0021558
0.78665,0.18751,6.2775,1.7876,0.80004,1,0.6976,0.31729,1.1045,0.0076208,0.0029681
0.82239,0.22762,6.1371,2.3232,0.84138,1,0.3165,0.30766,0.94868,0.0089307,0.0047287
0.78146,0.1755,7.1857,1.4805,0.79419,1,0.93567,0.069352,1.1576,0.0061916,0.0023182
0.78026,0.15569,7.0236,2.0494,0.78917,1,0.89413,0.12211,1.2728,0.0059601,0.002109
0.81172,0.17434,8.3676,1.805,0.8252,1,0.53981,0.16431,1.1576,0.0060987,0.0023751
0.76055,0.20197,7.6243,1.2736,0.78013,0.75,0.74306,0.31511,1.01,0.0038172,0.0032733
0.80973,0.23455,5.0546,1.3071,0.828,1,0.39492,0.16204,1.1091,0.0079114,0.0054748
0.79164,0.18928,6.0931,1.733,0.8053,1,0.55571,0.15071,1.1533,0.0061218,0.0026122
0.83625,0.19882,5.8166,1.5453,0.84831,1,0.41759,0.3723,0.67082,0.0070022,0.0037173
0.85086,0.16427,8.022,1.7435,0.86013,1,0.41012,0.32699,0.70711,0.0066889,0.0023473
0.89641,0.15569,10.199,2.1602,0.90444,0.75,0.36158,0.10722,0.83066,0.0045587,0.0022612
0.81815,0.18669,6.0089,1.8406,0.82908,1,0.40065,0.13209,0.98995,0.006703,0.0028845
0.8466,0.25253,5.3971,1.9415,0.86958,0.875,0.50878,0.22232,0.86023,0.0087447,0.0063965
1.1079,0.46873,3.0398,1.451,1.1512,1,0.83293,0.22174,1.3675,0.02064,0.021046
0.66107,0.19916,5.6441,1.1563,0.68079,1,0.40644,0.49611,1.063,0.0068754,0.0028165
0.67866,0.21876,5.0849,0.82358,0.699,1,0.64781,0.20807,1.0817,0.0054681,0.0040576
0.76078,0.23519,5.2494,0.73631,0.78604,0.875,0.66597,0.21469,0.67082,0.0040586,0.00485
1.1755,0.60006,2.7658,2.3035,1.2477,0.875,0.39747,0.45698,0.9798,0.010143,0.03528
1.5153,0.5419,4.1782,2.0809,1.5445,1,0.9316,0.22614,1.2042,0.01146,0.023785
1.6794,0.6219,4.1332,2.114,1.7155,1,0.52281,0.25707,1.2728,0.02218,0.029991
1.6935,0.55829,4.6989,2.0005,1.7252,1,0.572,0.36903,1.2042,0.017304,0.024606
1.5643,0.61966,4.8694,2.0416,1.6322,1,0.31296,0.45789,0.70711,0.01039,0.03642
1.3287,0.72327,4.2644,1.6295,1.4527,0.375,0.049828,0.42092,0.96954,0.0035239,0.051331
0.81168,0.19069,7.1924,1.9958,0.82629,1,0.53152,0.080201,1.1402,0.0046604,0.0027708
0.9824,0.21697,7.2918,1.5809,0.9945,0.125,0.53092,0.10837,0.31623,0.0049091,0.0030955
1.1218,0.19494,10.067,1.7332,1.1312,0.5,0.38162,0.64536,1.005,0.0027704,0.0030985
0.97641,0.59788,2.5273,0.73395,1.0786,0.125,0.48639,0.21588,0.67823,0.013997,0.023879
0.80976,0.59592,2.3191,0.40832,0.91054,1,0.82844,0.14524,1.0296,0.025422,0.030728
1.2148,0.74039,2.3609,1.4466,1.3365,0.125,0.29447,0.03945,0.5099,0.023941,0.037501
1.1405,0.54821,3.2008,1.5633,1.2187,0.125,0.6975,0.53357,0.24495,0.0074651,0.01665
1.5575,0.59057,3.8409,2.2438,1.5954,1,0.55984,0.46213,0.98995,0.026449,0.034977
1.8455,0.60979,5.3194,2.4187,1.8848,1,0.68911,0.63907,0.98489,0.012145,0.026537
1.242,0.52789,3.9559,2.3574,1.3108,0.25,0.68543,0.54214,0.53852,0.017718,0.028422
1.3955,0.52051,4.0785,2.4742,1.4502,1,0.71601,0.32368,1.0817,0.01232,0.023766
0.85042,0.56556,2.4657,0.58021,0.94685,1,0.63141,0.13395,1.1402,0.017477,0.026793
1.1229,0.66654,2.4189,1.4102,1.2019,0.125,0.8389,0.14537,0.80623,0.012008,0.035203
1.1743,0.57181,3.5521,0.56872,1.2648,0.125,1.0337,0.29965,0.54772,0.0056994,0.023231
1.1002,0.54356,2.8431,1.2367,1.1562,0.125,0.50221,0.16243,0.7874,0.0046599,0.012441
0.80385,0.22723,4.8618,0.73794,0.82057,0.625,0.27922,0.33269,0.73485,0.0035227,0.0061302
0.80115,0.22605,5.6824,1.7291,0.82206,1,0.35873,0.10902,0.83066,0.0046623,0.0037815
0.81173,0.16039,10.37,1.7855,0.82365,1,0.84412,0.25101,0.98995,0.0061423,0.0019507
1.1986,0.4101,4.6233,2.7684,1.2279,0.125,0.64264,0.54601,0.31623,0.010698,0.012259
1.249,0.84758,2.1761,2.0288,1.4035,0.125,0.51787,0.38482,0.42426,0.02397,0.050291
1.0186,0.68555,2.1174,0.51066,1.121,0.375,0.13808,0.4029,0.67082,0.018012,0.052206
1.1323,0.41774,3.2328,1.1367,1.1515,0.125,0.75403,0.40045,0.51962,0.0060745,0.004716
0.72772,0.19901,5.6213,0.91874,0.74599,1,0.40567,0.23296,1.0488,0.0052993,0.0027127
0.80296,0.15594,11.99,1.4455,0.81515,0.75,0.77609,0.15865,0.78102,0.0014182,0.0026677
0.94747,0.29254,4.8374,1.6193,0.96646,0.125,0.68036,0.11126,0.5099,0.0057256,0.0049167
1.1852,0.38388,4.3534,1.2524,1.213,0.125,0.70389,0.43561,0.5831,0.010095,0.010085
0.93119,0.19359,6.577,1.6864,0.94048,1,0.29818,0.1253,0.80623,0.0062179,0.002396
1.435,0.451,5.4732,2.7053,1.4724,0.875,0.37259,0.53327,0.92195,0.013172,0.020872
1.2105,0.74019,2.4329,1.6149,1.3366,0.125,0.33876,0.31538,0.59161,0.025362,0.041853
1.0133,0.61731,3.1375,0.37828,1.1492,0.375,0.76033,0.68208,0.53852,0.021111,0.036728
1.1728,0.36892,4.6663,1.0593,1.1995,1,0.41982,0.23256,0.74833,0.0057746,0.012498
0.78841,0.20564,5.4226,0.75064,0.80484,0.875,0.70374,0.19766,0.5099,0.0039963,0.0040342
0.76865,0.23484,4.2404,0.70181,0.78616,1,0.44045,0.20139,0.94868,0.0062879,0.004744
0.79068,0.17709,6.631,1.4869,0.80319,1,0.66213,0.15386,1.2042,0.005414,0.0024666
0.88511,0.16422,8.642,1.7162,0.89451,1,0.54365,0.32414,1.0296,0.0050002,0.0023716
1.0823,0.18113,9.2173,0.86357,1.0896,0.125,0.62627,0.30922,0.36056,0.0038096,0.0018261
0.87462,0.20133,7.0283,1.4647,0.88777,0.125,0.24539,0.31147,0.41231,0.002851,0.0026087
0.81099,0.14965,9.1086,1.8845,0.82042,1,0.74252,0.10545,1.2042,0.0044244,0.001622
0.84932,0.18643,5.7704,2.6239,0.85753,1,0.53114,0.31761,1.0817,0.0080899,0.0037161
0.90253,0.1795,7.4202,1.5134,0.91188,1,0.48719,0.34801,1.0817,0.0052362,0.0023473
1.2173,0.22054,12.734,1.3884,1.2308,1,0.68893,0.39958,0.98995,0.010181,0.0053039
1.1624,0.3473,8.0825,2.4546,1.197,0.25,0.3591,0.37131,0.74833,0.015164,0.015978
1.3904,0.59431,4.6215,1.2865,1.4611,0.375,0.25139,0.41301,0.78102,0.0096436,0.040722
1.5031,0.58604,4.1769,1.7351,1.5654,1,0.37888,0.28423,0.92736,0.010757,0.021649
1.1901,0.61355,2.9075,1.0085,1.2531,0.625,0.47596,0.22744,0.63246,0.021124,0.042857
1.4127,0.49211,5.0299,2.4813,1.4628,0.75,0.32486,0.43871,0.9434,0.015011,0.024044
1.3326,0.29651,6.8894,1.8638,1.3387,1,0.43344,0.7161,0.64031,0.0067748,0.0080033
1.3824,0.34986,5.6247,2.1504,1.4038,0.5,0.26836,0.46324,0.59161,0.015291,0.01357
1.5293,0.62257,4.3043,2.1885,1.5954,1,0.38847,0.61953,0.61644,0.0099136,0.026536
1.0432,0.60773,2.9058,0.72416,1.1437,0.875,0.41125,0.35711,0.78102,0.0064977,0.034086
1.1951,0.52674,3.3658,1.1566,1.2407,1,0.82243,0.12278,1.1402,0.0077253,0.021768
0.74002,0.19712,6.2599,1.0142,0.75794,1,0.42844,0.081829,0.83066,0.0053894,0.0028764
0.78179,0.16355,6.6751,1.6761,0.79,1,0.4726,0.33526,1.0863,0.0054728,0.0019997
1.2304,0.29324,5.9723,1.7124,1.2385,0.125,0.67741,0.26307,0.41231,0.0022073,0.0038975
1.2999,0.34814,6.609,2.326,1.3262,0.5,0.31941,0.44492,0.92195,0.010552,0.01182
1.3127,0.39707,8.3318,1.7469,1.3632,1,0.93642,0.14904,1.2728,0.012333,0.014372
